project,dataset,model_name,volume_id,samples,sncc,ged,iou_spleen,iou_liver,iou_mean,dice_spleen,dice_liver,dice_mean,surface_distance_prtogt_spleen,surface_distance_prtogt_liver,surface_distance_prtogt_mean,surface_distance_gttopr_spleen,surface_distance_gttopr_liver,surface_distance_gttopr_mean,surface_distance_avg_spleen,surface_distance_avg_liver,surface_distance_avg_mean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,full_bayesian_UKB_v4,1721011_20201_2_0,10,,,0.039961941008563276,0.1423982869379015,0.09118011397323239,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1721089_20201_2_0,10,,,0.815403422982885,0.8780365516766779,0.8467199873297815,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1721327_20201_2_0,10,,,0.8742196531791907,0.7426297529594309,0.8084247030693108,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1721676_20201_2_0,10,,,0.13645833333333332,0.29420440742668746,0.21533137038001038,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1721881_20201_2_0,10,,,0.8083011735055525,0.6991012749355565,0.7537012242205545,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1721965_20201_2_0,10,,,0.682861171644661,0.8422685203896051,0.762564846017133,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1722469_20201_2_0,10,,,0,0.3640292695451239,0.18201463477256194,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1722614_20201_2_0,10,,,0.31948539265612436,0.11468019160326853,0.21708279212969644,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1723433_20201_2_0,10,,,0.2865067466266867,0.10368366285119666,0.19509520473894168,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1723470_20201_2_0,10,,,0.8289003226650388,0.8805766016108373,0.854738462137938,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1723690_20201_2_0,10,,,0.7137819570966794,0.8896679431170559,0.8017249501068676,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1723855_20201_2_0,10,,,0.3938249666814749,0.29453783869700995,0.3441814026892424,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1723971_20201_2_0,10,,,0.8792497702826875,0.8738553113553114,0.8765525408189994,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1724110_20201_2_0,10,,,0.033950617283950615,0.3590318378722244,0.1964912275780875,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1724233_20201_2_0,10,,,0.6078590785907859,0.8298589765085043,0.7188590275496451,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1724319_20201_2_0,10,,,0.017684887459807074,0.37906848899588647,0.19837668822784676,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1724325_20201_2_0,10,,,0.6664076664076664,0.8166482699044968,0.7415279681560816,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1724458_20201_2_0,10,,,0.6251771374586679,0.749050744860658,0.687113941159663,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1724990_20201_2_0,10,,,0.47295785154792985,0.6433337124227605,0.5581457819853451,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1725456_20201_2_0,10,,,0.08870523415977961,0.4579826172785348,0.2733439257191572,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1726023_20201_2_0,10,,,0.31193475874326937,0.2398578764206274,0.2758963175819484,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1726273_20201_2_0,10,,,0.407098121085595,0.31264829348421247,0.35987320728490374,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1726706_20201_2_0,10,,,0.7421166653293749,0.8257982529451499,0.7839574591372624,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1726987_20201_2_0,10,,,0.7426940328938426,0.8682284402424123,0.8054612365681275,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1727009_20201_2_0,10,,,0.7696687972109238,0.7735780760328059,0.7716234366218648,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1727290_20201_2_0,10,,,0.18257756563245822,0.15580821303014436,0.16919288933130128,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1727564_20201_2_0,10,,,0.7323753169907016,0.8471868321551865,0.7897810745729441,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1727588_20201_2_0,10,,,0.24868068523179346,0.09384995638266938,0.17126532080723142,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1727832_20201_2_0,10,,,0.643306510607169,0.689900019896538,0.6666032652518535,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1728367_20201_2_0,10,,,0.49635603925760374,0.28833911485533487,0.3923475770564693,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1728401_20201_2_0,10,,,0.5621552821383115,0.448307510234642,0.5052313961864767,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1728688_20201_2_0,10,,,0,0.3569988576036557,0.17849942880182784,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1728718_20201_2_0,10,,,0.678252700798497,0.8444077265037964,0.7613302136511466,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1728837_20201_2_0,10,,,0.8440717628705148,0.7275957149887751,0.7858337389296449,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1728882_20201_2_0,10,,,0.8018359150889272,0.8409661557775802,0.8214010354332537,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1729048_20201_2_0,10,,,0.7265314240254575,0.8492586925552683,0.7878950582903629,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1729494_20201_2_0,10,,,0.7020528796229731,0.8029320552579645,0.7524924674404688,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1729658_20201_2_0,10,,,0.8613526872301821,0.8850723596669925,0.8732125234485872,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1729914_20201_2_0,10,,,0,0.4885286502307779,0.24426432511538895,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730046_20201_2_0,10,,,0.3103760761214318,0.2229637414608513,0.26666990879114155,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730097_20201_2_0,10,,,0.7363523573200993,0.6712968880935134,0.7038246227068063,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730195_20201_2_0,10,,,0.5761802575107297,0.5122149203278069,0.5441975889192683,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730258_20201_2_0,10,,,0.837396555580407,0.853380923592057,0.8453887395862321,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730329_20201_2_0,10,,,0.7558114961961115,0.7857544713532467,0.7707829837746791,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730418_20201_2_0,10,,,0,0.17651865976573142,0.08825932988286571,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730810_20201_2_0,10,,,0.3168689593167004,0.266878944458215,0.2918739518874577,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730971_20201_2_0,10,,,0.8270045920169551,0.8491276460672927,0.8380661190421239,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1730985_20201_2_0,10,,,0.8317107093184979,0.8148665240811154,0.8232886166998066,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1731150_20201_2_0,10,,,0.21567081822481476,0.24010878474033231,0.22788980148257354,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1731196_20201_2_0,10,,,0.17181759239247893,0.1287065938353492,0.15026209311391406,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1731238_20201_2_0,10,,,0.1079187105816398,0.07037928033986794,0.08914899546075387,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1731246_20201_2_0,10,,,0.10225245316681535,0.24748707501297304,0.1748697640898942,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1731914_20201_2_0,10,,,0.7553763440860215,0.8988134309517799,0.8270948875189007,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1732411_20201_2_0,10,,,0.6064730553137612,0.8755440549143587,0.7410085551140599,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1732522_20201_2_0,10,,,0.825315918020601,0.8420302212779044,0.8336730696492527,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1732777_20201_2_0,10,,,0.19713670340808312,0.042962219993313275,0.12004946170069819,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1733170_20201_2_0,10,,,0.8465373961218836,0.8454913008881911,0.8460143485050373,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1733632_20201_2_0,10,,,0.0013157894736842105,0.06920458842808522,0.035260188950884716,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1734483_20201_2_0,10,,,0.7902208201892744,0.44923189199051267,0.6197263560898936,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1734712_20201_2_0,10,,,0.04048690129663932,0.3181756110883518,0.17933125619249557,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1734785_20201_2_0,10,,,0.00872093023255814,0.3172760183947034,0.16299847431363076,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1735372_20201_2_0,10,,,0.0015806111696522655,0.07986967241986614,0.0407251417947592,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1735487_20201_2_0,10,,,0.039523809523809524,0.20334412081984898,0.12143396517182925,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1735784_20201_2_0,10,,,0.03750884642604388,0.2510321054952102,0.14427047596062703,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1736532_20201_2_0,10,,,0.1467780429594272,0.31780212736123076,0.23229008516032898,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1736909_20201_2_0,10,,,0.502377468910022,0.8365482233502538,0.669462846130138,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1737219_20201_2_0,10,,,0.8704321514469703,0.7851064268199708,0.8277692891334705,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1737392_20201_2_0,10,,,0.20459518599562362,0.4243944082808665,0.3144947971382451,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1737506_20201_2_0,10,,,0,0.3605679833211247,0.18028399166056236,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1737703_20201_2_0,10,,,0.3520030377824188,0.10899495181275815,0.23049899479758848,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1738016_20201_2_0,10,,,0.26618138894353727,0.0488283378746594,0.15750486340909833,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1738037_20201_2_0,10,,,0.6416666666666667,0.6456661713719664,0.6436664190193165,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1738043_20201_2_0,10,,,0.07181208053691275,0.43387226543044327,0.252842172983678,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1738538_20201_2_0,10,,,0.8012501324292828,0.7842806835612591,0.792765407995271,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1738685_20201_2_0,10,,,0.7866798958204142,0.7992807633189293,0.7929803295696718,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1738729_20201_2_0,10,,,0.28165584415584416,0.1507818317200298,0.21621883793793698,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1738972_20201_2_0,10,,,0.08574641551869552,0.20115438041864253,0.14345039796866904,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1739106_20201_2_0,10,,,0.7742677111716622,0.882584874396778,0.8284262927842201,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1739655_20201_2_0,10,,,0,0.1757778096388997,0.08788890481944985,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1739905_20201_2_0,10,,,0.06134969325153374,0.07430875576036866,0.0678292245059512,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1740580_20201_2_0,10,,,0.08893280632411067,0.06779366389987397,0.07836323511199232,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1740907_20201_2_0,10,,,0.654187664986801,0.8684690325788689,0.761328348782835,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1741030_20201_2_0,10,,,0.37722543352601157,0.30268154466320035,0.339953489094606,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1741215_20201_2_0,10,,,0.38461538461538464,0.768024613559699,0.5763199990875418,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1741391_20201_2_0,10,,,0.2020910534674431,0.22631669832498705,0.2142038758962151,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1742114_20201_2_0,10,,,0.7612485101311085,0.8473930393824415,0.804320774756775,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1742123_20201_2_0,10,,,0.14011159330440173,0.052377695381403216,0.09624464434290247,,,,,,,,,,,,
0,2,full_bayesian_UKB_v4,1742418_20201_2_0,10,,,0.5343234921209926,0.6984446205666732,0.616384056343833,,,,,,,,,,,,
