,,,,,,,,,,,,
,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
48,0.805194805194805,0.705882352941177,0.844155844155844,0.769230769230769,0.844155844155844,0.769230769230769,0.831168831168831,0.754716981132075,0.844155844155844,0.769230769230769,0,0
49,0.818181818181818,0.740740740740741,0.779220779220779,0.711864406779661,0.766233766233766,0.7,0.779220779220779,0.711864406779661,0.779220779220779,0.711864406779661,0,0
50,0.727272727272727,0.631578947368421,0.727272727272727,0.631578947368421,0.74025974025974,0.655172413793103,0.727272727272727,0.631578947368421,0.727272727272727,0.631578947368421,0,0
51,0.818181818181818,0.681818181818182,0.831168831168831,0.697674418604651,0.831168831168831,0.697674418604651,0.831168831168831,0.697674418604651,0.844155844155844,0.714285714285714,0,0
52,0.779220779220779,0.622222222222222,0.727272727272727,0.511627906976744,0.714285714285714,0.476190476190476,0.753246753246753,0.577777777777778,0.727272727272727,0.511627906976744,0,0
53,0.766233766233766,0.666666666666667,0.805194805194805,0.716981132075472,0.818181818181818,0.730769230769231,0.831168831168831,0.745098039215686,0.805194805194805,0.716981132075472,0,0
54,0.766233766233766,0.55,0.779220779220779,0.604651162790698,0.779220779220779,0.604651162790698,0.792207792207792,0.636363636363636,0.779220779220779,0.604651162790698,0,0
55,0.818181818181818,0.72,0.74025974025974,0.523809523809524,0.74025974025974,0.523809523809524,0.74025974025974,0.523809523809524,0.727272727272727,0.487804878048781,0,0
56,0.74025974025974,0.523809523809524,0.779220779220779,0.585365853658537,0.766233766233766,0.55,0.766233766233766,0.55,0.766233766233766,0.55,0,0
57,0.766233766233766,0.625,0.779220779220779,0.653061224489796,0.792207792207792,0.68,0.74025974025974,0.615384615384615,0.779220779220779,0.653061224489796,0,0
58,0.727272727272727,0.533333333333333,0.766233766233766,0.625,0.766233766233766,0.625,0.779220779220779,0.666666666666667,0.766233766233766,0.625,0,0
59,0.818181818181818,0.72,0.818181818181818,0.708333333333333,0.805194805194805,0.666666666666667,0.857142857142857,0.784313725490196,0.818181818181818,0.708333333333333,0,0
60,0.792207792207792,0.652173913043478,0.818181818181818,0.695652173913043,0.805194805194805,0.666666666666667,0.792207792207792,0.636363636363636,0.805194805194805,0.666666666666667,0,0
61,0.753246753246753,0.512820512820513,0.779220779220779,0.585365853658537,0.779220779220779,0.585365853658537,0.779220779220779,0.622222222222222,0.779220779220779,0.585365853658537,0,0
62,0.792207792207792,0.666666666666667,0.792207792207792,0.652173913043478,0.805194805194805,0.680851063829787,0.805194805194805,0.680851063829787,0.792207792207792,0.652173913043478,0,0
63,0.766233766233766,0.653846153846154,0.779220779220779,0.679245283018868,0.766233766233766,0.653846153846154,0.779220779220779,0.679245283018868,0.766233766233766,0.653846153846154,0,0
64,0.74025974025974,0.565217391304348,0.74025974025974,0.583333333333333,0.74025974025974,0.583333333333333,0.74025974025974,0.583333333333333,0.74025974025974,0.583333333333333,0,0
65,0.753246753246753,0.698412698412698,0.753246753246753,0.698412698412698,0.727272727272727,0.655737704918033,0.74025974025974,0.67741935483871,0.74025974025974,0.67741935483871,0,0
66,0.766233766233766,0.590909090909091,0.779220779220779,0.622222222222222,0.74025974025974,0.545454545454546,0.766233766233766,0.55,0.779220779220779,0.622222222222222,0,0
67,0.727272727272727,0.511627906976744,0.753246753246753,0.577777777777778,0.74025974025974,0.545454545454545,0.753246753246753,0.577777777777778,0.753246753246753,0.577777777777778,0,0
68,0.766233766233766,0.625,0.766233766233766,0.625,0.753246753246753,0.577777777777778,0.766233766233766,0.625,0.753246753246753,0.595744680851064,0,0
69,0.805194805194805,0.693877551020408,0.805194805194805,0.705882352941177,0.805194805194805,0.705882352941177,0.753246753246753,0.641509433962264,0.805194805194805,0.705882352941177,0,0
70,0.805194805194805,0.693877551020408,0.818181818181818,0.730769230769231,0.792207792207792,0.692307692307692,0.805194805194805,0.716981132075472,0.818181818181818,0.730769230769231,0,0
71,0.792207792207792,0.703703703703704,0.805194805194805,0.716981132075472,0.779220779220779,0.679245283018868,0.805194805194805,0.716981132075472,0.805194805194805,0.716981132075472,0,0
72,0.766233766233766,0.625,0.753246753246753,0.595744680851064,0.753246753246753,0.595744680851064,0.753246753246753,0.595744680851064,0.74025974025974,0.565217391304348,0,0
73,0.766233766233766,0.625,0.792207792207792,0.68,0.805194805194805,0.693877551020408,0.779220779220779,0.653061224489796,0.792207792207792,0.68,0,0
74,0.753246753246753,0.677966101694915,0.792207792207792,0.703703703703704,0.805194805194805,0.727272727272727,0.792207792207792,0.714285714285714,0.792207792207792,0.703703703703704,0,0
75,0.766233766233766,0.625,0.766233766233766,0.625,0.766233766233766,0.625,0.792207792207792,0.68,0.766233766233766,0.625,0,0
76,0.844155844155844,0.727272727272727,0.87012987012987,0.772727272727273,0.857142857142857,0.731707317073171,0.87012987012987,0.772727272727273,0.87012987012987,0.772727272727273,0,0
77,0.766233766233766,0.571428571428572,0.779220779220779,0.604651162790698,0.766233766233766,0.590909090909091,0.779220779220779,0.604651162790698,0.779220779220779,0.604651162790698,0,0
78,0.74025974025974,0.62962962962963,0.714285714285714,0.607142857142857,0.74025974025974,0.642857142857143,0.727272727272727,0.618181818181818,0.74025974025974,0.62962962962963,0,0
79,0.753246753246753,0.627450980392157,0.792207792207792,0.68,0.792207792207792,0.68,0.779220779220779,0.653061224489796,0.792207792207792,0.68,0,0
80,0.753246753246753,0.558139534883721,0.766233766233766,0.590909090909091,0.766233766233766,0.571428571428571,0.701298701298701,0.488888888888889,0.766233766233766,0.590909090909091,0,0
81,0.779220779220779,0.653061224489796,0.792207792207792,0.666666666666667,0.805194805194805,0.680851063829787,0.792207792207792,0.652173913043478,0.792207792207792,0.666666666666667,0,0
82,0.766233766233766,0.590909090909091,0.753246753246753,0.595744680851064,0.74025974025974,0.565217391304348,0.766233766233766,0.625,0.753246753246753,0.577777777777778,0,0
83,0.779220779220779,0.638297872340425,0.779220779220779,0.638297872340425,0.766233766233766,0.625,0.753246753246753,0.595744680851064,0.779220779220779,0.638297872340425,0,0
84,0.818181818181818,0.730769230769231,0.844155844155844,0.769230769230769,0.844155844155844,0.769230769230769,0.844155844155844,0.769230769230769,0.844155844155844,0.769230769230769,0,0
85,0.727272727272727,0.533333333333333,0.74025974025974,0.565217391304348,0.727272727272727,0.533333333333333,0.74025974025974,0.565217391304348,0.74025974025974,0.565217391304348,0,0
86,0.766233766233766,0.64,0.766233766233766,0.625,0.766233766233766,0.625,0.766233766233766,0.608695652173913,0.766233766233766,0.625,0,0
87,0.727272727272727,0.511627906976744,0.766233766233766,0.590909090909091,0.766233766233766,0.590909090909091,0.766233766233766,0.590909090909091,0.753246753246753,0.577777777777778,0,0
88,0.766233766233766,0.666666666666667,0.74025974025974,0.642857142857143,0.74025974025974,0.642857142857143,0.727272727272727,0.631578947368421,0.74025974025974,0.642857142857143,0,0
89,0.714285714285714,0.541666666666667,0.74025974025974,0.6,0.714285714285714,0.541666666666667,0.74025974025974,0.6,0.74025974025974,0.6,0,0
90,0.701298701298701,0.530612244897959,0.701298701298701,0.51063829787234,0.714285714285714,0.541666666666667,0.714285714285714,0.541666666666667,0.701298701298701,0.51063829787234,0,0
91,0.792207792207792,0.578947368421053,0.805194805194805,0.634146341463415,0.805194805194805,0.634146341463415,0.779220779220779,0.564102564102564,0.805194805194805,0.634146341463415,0,0
92,0.753246753246753,0.577777777777778,0.779220779220779,0.638297872340426,0.805194805194805,0.680851063829787,0.831168831168831,0.73469387755102,0.805194805194805,0.680851063829787,0,0
93,0.818181818181818,0.72,0.831168831168831,0.745098039215686,0.831168831168831,0.745098039215686,0.792207792207792,0.68,0.831168831168831,0.745098039215686,0,0
94,0.805194805194805,0.727272727272727,0.818181818181818,0.766666666666667,0.818181818181818,0.758620689655172,0.753246753246753,0.707692307692308,0.818181818181818,0.758620689655172,0,0
95,0.844155844155844,0.739130434782609,0.831168831168831,0.697674418604651,0.818181818181818,0.681818181818182,0.805194805194805,0.651162790697674,0.818181818181818,0.681818181818182,0,0
96,0.805194805194805,0.666666666666667,0.766233766233766,0.625,0.753246753246753,0.612244897959184,0.74025974025974,0.6,0.766233766233766,0.625,0,0
97,0.831168831168831,0.73469387755102,0.883116883116883,0.816326530612245,0.896103896103896,0.833333333333333,0.857142857142857,0.784313725490196,0.883116883116883,0.816326530612245,0,0
98,0.753246753246753,0.641509433962264,0.766233766233766,0.666666666666667,0.753246753246753,0.654545454545455,0.792207792207792,0.692307692307692,0.779220779220779,0.679245283018868,0,0
99,0.818181818181818,0.681818181818182,0.805194805194805,0.680851063829787,0.805194805194805,0.680851063829787,0.766233766233766,0.625,0.805194805194805,0.680851063829787,0,0
100,0.805194805194805,0.693877551020408,0.792207792207792,0.652173913043478,0.805194805194805,0.680851063829787,0.818181818181818,0.695652173913043,0.792207792207792,0.652173913043478,0,0
101,0.766233766233766,0.64,0.74025974025974,0.565217391304348,0.74025974025974,0.565217391304348,0.74025974025974,0.565217391304348,0.74025974025974,0.565217391304348,0,0
102,0.779220779220779,0.666666666666667,0.805194805194805,0.705882352941177,0.805194805194805,0.693877551020408,0.805194805194805,0.705882352941177,0.805194805194805,0.705882352941177,0,0
103,0.779220779220779,0.679245283018868,0.766233766233766,0.653846153846154,0.766233766233766,0.653846153846154,0.766233766233766,0.666666666666667,0.766233766233766,0.653846153846154,0,0
104,0.753246753246753,0.654545454545455,0.714285714285714,0.607142857142857,0.714285714285714,0.592592592592593,0.701298701298701,0.581818181818182,0.701298701298701,0.581818181818182,0,0
105,0.792207792207792,0.703703703703704,0.831168831168831,0.754716981132075,0.779220779220779,0.679245283018868,0.792207792207792,0.703703703703704,0.831168831168831,0.754716981132075,0,0
106,0.779220779220779,0.653061224489796,0.805194805194805,0.705882352941177,0.779220779220779,0.666666666666667,0.792207792207792,0.692307692307692,0.805194805194805,0.705882352941177,0,0
107,0.753246753246753,0.595744680851064,0.766233766233766,0.625,0.779220779220779,0.622222222222222,0.766233766233766,0.625,0.792207792207792,0.652173913043478,0,0
108,0.779220779220779,0.690909090909091,0.753246753246753,0.666666666666667,0.753246753246753,0.666666666666667,0.74025974025974,0.666666666666667,0.753246753246753,0.666666666666667,0,0
109,0.714285714285714,0.576923076923077,0.714285714285714,0.541666666666667,0.714285714285714,0.541666666666667,0.714285714285714,0.541666666666667,0.701298701298701,0.51063829787234,0,0
110,0.792207792207792,0.619047619047619,0.792207792207792,0.6,0.792207792207792,0.578947368421053,0.792207792207792,0.6,0.805194805194805,0.615384615384615,0,0
111,0.766233766233766,0.625,0.766233766233766,0.653846153846154,0.766233766233766,0.64,0.779220779220779,0.679245283018868,0.766233766233766,0.653846153846154,0,0
112,0.805194805194805,0.680851063829787,0.792207792207792,0.666666666666667,0.753246753246753,0.612244897959184,0.766233766233766,0.625,0.792207792207792,0.666666666666667,0,0
113,0.766233766233766,0.64,0.779220779220779,0.653061224489796,0.779220779220779,0.653061224489796,0.792207792207792,0.666666666666667,0.779220779220779,0.653061224489796,0,0
114,0.792207792207792,0.692307692307692,0.779220779220779,0.653061224489796,0.766233766233766,0.625,0.818181818181818,0.730769230769231,0.779220779220779,0.653061224489796,0,0
115,0.701298701298701,0.530612244897959,0.74025974025974,0.6,0.714285714285714,0.56,0.701298701298701,0.566037735849057,0.727272727272727,0.571428571428571,0,0
116,0.753246753246753,0.627450980392157,0.766233766233766,0.64,0.779220779220779,0.653061224489796,0.74025974025974,0.6,0.766233766233766,0.64,0,0
117,0.792207792207792,0.652173913043478,0.805194805194805,0.693877551020408,0.805194805194805,0.693877551020408,0.805194805194805,0.716981132075472,0.805194805194805,0.693877551020408,0,0
118,0.831168831168831,0.711111111111111,0.766233766233766,0.625,0.753246753246753,0.612244897959184,0.753246753246753,0.612244897959184,0.766233766233766,0.625,0,0
119,0.766233766233766,0.64,0.792207792207792,0.692307692307692,0.792207792207792,0.692307692307692,0.779220779220779,0.666666666666667,0.792207792207792,0.692307692307692,0,0
120,0.779220779220779,0.666666666666667,0.753246753246753,0.612244897959184,0.675324675324675,0.545454545454545,0.701298701298701,0.530612244897959,0.753246753246753,0.612244897959184,0,0
121,0.818181818181818,0.75,0.792207792207792,0.714285714285714,0.805194805194805,0.727272727272727,0.766233766233766,0.666666666666667,0.779220779220779,0.690909090909091,0,0
122,0.766233766233766,0.678571428571429,0.792207792207792,0.724137931034483,0.753246753246753,0.666666666666667,0.74025974025974,0.642857142857143,0.792207792207792,0.724137931034483,0,0
123,0.805194805194805,0.615384615384615,0.779220779220779,0.585365853658537,0.779220779220779,0.585365853658537,0.792207792207792,0.6,0.779220779220779,0.585365853658537,0,0
124,0.779220779220779,0.622222222222222,0.792207792207792,0.619047619047619,0.779220779220779,0.585365853658537,0.766233766233766,0.571428571428572,0.792207792207792,0.619047619047619,0,0
125,0.74025974025974,0.642857142857143,0.74025974025974,0.655172413793104,0.727272727272727,0.644067796610169,0.74025974025974,0.666666666666667,0.74025974025974,0.655172413793104,0,0
126,0.74025974025974,0.6,0.753246753246753,0.627450980392157,0.753246753246753,0.627450980392157,0.753246753246753,0.612244897959184,0.753246753246753,0.627450980392157,0,0
127,0.779220779220779,0.653061224489796,0.74025974025974,0.583333333333333,0.766233766233766,0.625,0.74025974025974,0.583333333333333,0.74025974025974,0.583333333333333,0,0
128,0.818181818181818,0.72,0.844155844155844,0.769230769230769,0.844155844155844,0.769230769230769,0.831168831168831,0.745098039215686,0.844155844155844,0.769230769230769,0,0
129,0.857142857142857,0.731707317073171,0.844155844155844,0.7,0.844155844155844,0.7,0.818181818181818,0.681818181818182,0.844155844155844,0.7,0,0
130,0.792207792207792,0.652173913043478,0.792207792207792,0.692307692307692,0.779220779220779,0.653061224489796,0.766233766233766,0.64,0.792207792207792,0.692307692307692,0,0
131,0.857142857142857,0.702702702702703,0.87012987012987,0.722222222222222,0.87012987012987,0.722222222222222,0.857142857142857,0.731707317073171,0.87012987012987,0.722222222222222,0,0
132,0.779220779220779,0.679245283018868,0.74025974025974,0.565217391304348,0.714285714285714,0.5,0.766233766233766,0.625,0.727272727272727,0.533333333333333,0,0
133,0.766233766233766,0.666666666666667,0.753246753246753,0.654545454545455,0.766233766233766,0.678571428571429,0.714285714285714,0.607142857142857,0.753246753246753,0.654545454545455,0,0
134,0.792207792207792,0.636363636363636,0.831168831168831,0.711111111111111,0.792207792207792,0.652173913043478,0.805194805194805,0.680851063829787,0.831168831168831,0.711111111111111,0,0
135,0.818181818181818,0.708333333333333,0.805194805194805,0.680851063829787,0.779220779220779,0.638297872340426,0.792207792207792,0.666666666666667,0.805194805194805,0.680851063829787,0,0
136,0.831168831168831,0.754716981132075,0.805194805194805,0.745762711864407,0.792207792207792,0.733333333333333,0.766233766233766,0.709677419354839,0.779220779220779,0.721311475409836,0,0
137,0.701298701298701,0.530612244897959,0.701298701298701,0.530612244897959,0.701298701298701,0.51063829787234,0.714285714285714,0.541666666666667,0.714285714285714,0.541666666666667,0,0
138,0.727272727272727,0.533333333333333,0.753246753246753,0.595744680851064,0.701298701298701,0.51063829787234,0.753246753246753,0.595744680851064,0.727272727272727,0.533333333333333,0,0
139,0.74025974025974,0.545454545454545,0.753246753246753,0.558139534883721,0.74025974025974,0.523809523809524,0.74025974025974,0.523809523809524,0.753246753246753,0.558139534883721,0,0
140,0.792207792207792,0.666666666666667,0.805194805194805,0.693877551020408,0.805194805194805,0.693877551020408,0.805194805194805,0.693877551020408,0.805194805194805,0.693877551020408,0,0
141,0.844155844155844,0.769230769230769,0.805194805194805,0.705882352941177,0.792207792207792,0.68,0.818181818181818,0.740740740740741,0.792207792207792,0.68,0,0
142,0.779220779220779,0.701754385964912,0.818181818181818,0.75,0.792207792207792,0.703703703703704,0.792207792207792,0.724137931034483,0.805194805194805,0.727272727272727,0,0
143,0.753246753246753,0.654545454545455,0.74025974025974,0.62962962962963,0.753246753246753,0.666666666666667,0.766233766233766,0.689655172413793,0.766233766233766,0.653846153846154,0,0
144,0.766233766233766,0.608695652173913,0.714285714285714,0.521739130434783,0.727272727272727,0.533333333333333,0.727272727272727,0.553191489361702,0.714285714285714,0.521739130434783,0,0
145,0.831168831168831,0.682926829268293,0.805194805194805,0.651162790697674,0.779220779220779,0.585365853658537,0.753246753246753,0.595744680851064,0.805194805194805,0.651162790697674,0,0
146,0.805194805194805,0.705882352941177,0.831168831168831,0.763636363636364,0.792207792207792,0.703703703703704,0.805194805194805,0.716981132075472,0.831168831168831,0.763636363636364,0,0
147,0.766233766233766,0.625,0.779220779220779,0.666666666666667,0.779220779220779,0.653061224489796,0.779220779220779,0.666666666666667,0.766233766233766,0.625,0,0
148,0.792207792207792,0.636363636363636,0.818181818181818,0.695652173913043,0.805194805194805,0.666666666666667,0.779220779220779,0.604651162790698,0.818181818181818,0.695652173913043,0,0
149,0.792207792207792,0.652173913043478,0.792207792207792,0.666666666666667,0.792207792207792,0.652173913043478,0.805194805194805,0.680851063829787,0.805194805194805,0.680851063829787,0,0
150,0.792207792207792,0.666666666666667,0.792207792207792,0.68,0.779220779220779,0.653061224489796,0.779220779220779,0.666666666666667,0.792207792207792,0.68,0,0
151,0.805194805194805,0.666666666666667,0.74025974025974,0.444444444444444,0.74025974025974,0.444444444444444,0.727272727272727,0.4,0.74025974025974,0.444444444444444,0,0
152,0.792207792207792,0.692307692307692,0.792207792207792,0.703703703703704,0.805194805194805,0.716981132075472,0.805194805194805,0.736842105263158,0.779220779220779,0.679245283018868,0,0
153,0.766233766233766,0.653846153846154,0.792207792207792,0.703703703703704,0.805194805194805,0.716981132075472,0.74025974025974,0.642857142857143,0.805194805194805,0.716981132075472,0,0
154,0.779220779220779,0.585365853658537,0.766233766233766,0.571428571428571,0.753246753246753,0.536585365853659,0.753246753246753,0.577777777777778,0.766233766233766,0.571428571428571,0,0
155,0.766233766233766,0.608695652173913,0.792207792207792,0.652173913043478,0.805194805194805,0.666666666666667,0.779220779220779,0.622222222222222,0.779220779220779,0.622222222222222,0,0
156,0.831168831168831,0.711111111111111,0.805194805194805,0.680851063829787,0.805194805194805,0.680851063829787,0.805194805194805,0.680851063829787,0.805194805194805,0.680851063829787,0,0
157,0.779220779220779,0.666666666666667,0.792207792207792,0.703703703703704,0.766233766233766,0.666666666666667,0.727272727272727,0.60377358490566,0.792207792207792,0.703703703703704,0,0
158,0.779220779220779,0.666666666666667,0.753246753246753,0.641509433962264,0.753246753246753,0.641509433962264,0.753246753246753,0.641509433962264,0.753246753246753,0.641509433962264,0,0
159,0.779220779220779,0.701754385964912,0.779220779220779,0.701754385964912,0.74025974025974,0.666666666666667,0.701298701298701,0.622950819672131,0.779220779220779,0.701754385964912,0,0
160,0.753246753246753,0.595744680851064,0.753246753246753,0.595744680851064,0.753246753246753,0.595744680851064,0.766233766233766,0.625,0.753246753246753,0.595744680851064,0,0
161,0.766233766233766,0.608695652173913,0.766233766233766,0.653846153846154,0.766233766233766,0.653846153846154,0.753246753246753,0.654545454545455,0.766233766233766,0.653846153846154,0,0
162,0.766233766233766,0.608695652173913,0.779220779220779,0.638297872340426,0.779220779220779,0.638297872340426,0.753246753246753,0.612244897959184,0.779220779220779,0.638297872340426,0,0
163,0.74025974025974,0.642857142857143,0.74025974025974,0.642857142857143,0.74025974025974,0.642857142857143,0.766233766233766,0.689655172413793,0.74025974025974,0.642857142857143,0,0
164,0.779220779220779,0.701754385964912,0.792207792207792,0.703703703703704,0.805194805194805,0.705882352941177,0.727272727272727,0.588235294117647,0.792207792207792,0.703703703703704,0,0
165,0.766233766233766,0.653846153846154,0.779220779220779,0.666666666666667,0.766233766233766,0.625,0.779220779220779,0.666666666666667,0.779220779220779,0.666666666666667,0,0
166,0.87012987012987,0.8,0.779220779220779,0.653061224489796,0.753246753246753,0.627450980392157,0.779220779220779,0.653061224489796,0.753246753246753,0.612244897959184,0,0
167,0.753246753246753,0.577777777777778,0.779220779220779,0.638297872340426,0.766233766233766,0.608695652173913,0.779220779220779,0.638297872340426,0.766233766233766,0.608695652173913,0,0
