,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
5,0.727763157894737,0.790316075906414,0.619184210526316,0.623325609557403,0,0,0,0,0,0,0,0,0,0,0,0
1,0.727631578947368,0.790188947742216,0.594315789473684,0.566841332398189,0.657118421052632,0.629970606104286,0.646631578947368,0.59552846397316,0.593934210526316,0.566925076802549,0.62975,0.583332468553813,0.594078947368421,0.567249015041862,0.629763157894737,0.583337425650304
2,0.727578947368421,0.790142922830715,0.615973684210526,0.588762562100535,0.657052631578947,0.622265260736934,0.655368421052632,0.582730606691557,0.616486842105263,0.58895249993565,0.639657894736842,0.590407456171519,0.616789473684211,0.588817718490757,0.639434210526316,0.590400541313614
3,0.727723684210526,0.790369022629946,0.603394736842105,0.568961951099726,0.659907894736842,0.609908217454158,0.639881578947368,0.60502679116912,0.604328947368421,0.569149034089153,0.608184210526316,0.56896401700535,0.604210526315789,0.568752760124591,0.608236842105263,0.568530777325476
4,0.72846052631579,0.790268724268519,0.614302631578947,0.589727565223888,0.668197368421053,0.639416290541001,0.638723684210526,0.604591351093371,0.614197368421053,0.589964086404686,0.615763157894737,0.590959313347544,0.614723684210526,0.589727306412259,0.616434210526316,0.59074568871184
