,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
5,0.706342105263158,0.577077063459769,0.722421052631579,0.59213864134233,0,0,0,0,0,0,0,0,0,0,0,0
1,0.706092105263158,0.576528967830377,0.725789473684211,0.596477775931491,0.721447368421053,0.584777178774678,0.718539473684211,0.579182058820072,0.722907894736842,0.589060361351661,0.721934210526316,0.586662651941943,0.712539473684211,0.572836635146186,0.71075,0.569602526988374
2,0.705526315789474,0.576137742628226,0.715921052631579,0.579909156255718,0.719407894736842,0.576999248823067,0.727184210526316,0.586673412300625,0.712342105263158,0.569767020371877,0.711065789473684,0.567872819162933,0.701118421052632,0.541197706228206,0.700368421052632,0.539867690775971
3,0.705565789473684,0.575927149783088,0.723407894736842,0.591553809585133,0.726184210526316,0.587554779083515,0.708947368421053,0.561017318190631,0.723039473684211,0.589283724546494,0.723,0.589182598903495,0.712144736842105,0.567288506417823,0.712118421052632,0.567169916167771
4,0.705644736842105,0.576311099930594,0.724223684210526,0.594217712707958,0.715539473684211,0.573613742517315,0.718486842105263,0.58406368089282,0.722065789473684,0.586932107572088,0.721697368421053,0.585994870530438,0.709671052631579,0.571813410302813,0.709223684210526,0.570670037507449
