volume_id,0,1
KORA2459774,0.9640085924181447,0.9991022464987348
KORA2453328,1.0,0.9952550945819875
KORA2452913,1.0,0.9868215006001329
KORA2452353,1.0,0.9653731742491554
KORA2456928,0.9980467177247093,0.9968236949797563
KORA2462380,0.9964413592483856,0.9847840806678626
KORA2459873,1.0,0.999623255966098
KORA2453082,1.0,0.9936225310525112
KORA2455268,1.0,0.9926025626322187
KORA2452967,1.0,0.9903090474415345
KORA2453048,1.0,0.9736264909661658
KORA2453677,0.9849839861632729,0.997074744377132
KORA2452812,0.9987471943773868,0.9995025688662017
KORA2460903,1.0,0.9957347719076558
KORA2452364,1.0,0.9985359296297207
KORA2460348,0.9866587773856201,0.9915927592420888
KORA2461338,0.9368309224281217,0.9997300700942262
KORA2461868,0.9962021522468537,1.0
KORA2460326,1.0,0.9906110645668453
KORA2453172,1.0,0.9643854457722916
KORA2453136,0.9977113151208805,0.9239872984074363
KORA2452206,1.0,0.9955172166731849
KORA2460878,0.8691352055675037,1.0
KORA2452129,1.0,0.9938048916327994
KORA2456278,0.9624049271457626,0.9799329737349916
KORA2456199,1.0,0.9953331409332865
KORA2460565,0.9983185956139933,0.99971925570181
KORA2454788,0.9639900558571507,0.9969095066616415
KORA2460174,1.0,0.9999483772073807
KORA2453290,1.0,0.9993518277065804
KORA2459605,0.9927599608999172,0.9983699886221944
KORA2460768,1.0,0.9990082365850316
KORA2460504,1.0,0.9884870283030172
KORA2453194,0.9149973727772278,0.997211106214585
KORA2452834,1.0,0.883017596507729
KORA2459123,0.9274333801469851,0.9996324418103169
KORA2453150,0.9763090739911726,0.9880512748997418
KORA2462345,1.0,0.990308481371182
KORA2460830,0.9697651881331895,0.7926229803796695
KORA2459310,1.0,1.0
KORA2459455,0.9995880390823529,0.9848864056796722
KORA2459763,1.0,0.989718658280274
KORA2453620,1.0,0.998113137899474
KORA2461392,0.9934504566458328,0.9977974793429961
KORA2453578,1.0,0.9735928526727454
KORA2453524,0.9957027733170132,0.9982943737763353
KORA2452409,0.9991083920142197,0.945523829555241
KORA2460785,1.0,0.996827033133053
KORA2460867,1.0,0.9937322034634288
KORA2453642,0.985782117437035,0.9535105200231858
KORA2459972,0.4527827751558739,0.9996353762280049
KORA2456202,0.9991581786053804,0.994770159768674
KORA2455946,1.0,0.993340934605277
KORA2456917,1.0,0.9035686556672772
KORA2452426,0.9626938883541659,0.9916512307598563
KORA2461184,1.0,0.9971911331398708
KORA2456379,0.911045413411816,1.0
KORA2456241,1.0,0.9997560868606276
KORA2456793,0.9403728856314203,0.9364598637567553
KORA2452263,1.0,0.9849316799779859
KORA2460633,0.9020336238994336,0.9962690999396179
KORA2452316,1.0,0.9751967670155975
KORA2453844,1.0,0.9746099909090111
KORA2462093,1.0,0.9944137479739984
KORA2459752,1.0,1.0
KORA2453470,0.9984205282588354,0.8313732736881744
KORA2459477,1.0,0.9995375625933082
KORA2453306,0.9996297630334227,0.9894539949063422
KORA2461409,0.9939789333678094,1.0
KORA2460779,0.9980667656132313,0.9560685322440121
KORA2460309,0.7272423072461527,1.0
KORA2456340,0.9996558413872132,0.9999774168439394
KORA2461206,1.0,0.9827908117385222
KORA2460824,1.0,0.9992006097639581
KORA2461956,1.0,0.9944618048429968
KORA2459908,1.0,1.0
KORA2452924,0.9993233389569287,1.0
KORA2459947,1.0,0.9997622073513763
KORA2453464,1.0,0.9974048096135961
KORA2460216,0.9984061357315319,0.9827352135481938
KORA2461493,1.0,0.9969525829219195
KORA2453374,0.9901867239346981,0.9996226657254652
KORA2452687,1.0,1.0
KORA2460315,1.0,1.0
KORA2461146,1.0,0.9862505937655013
