,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16
5,0.731881578947368,0.543016803363713,0.602434210526316,0.423050565009168,0,0,0,0,0,0,0,0,0,0,0,0
1,0.732276315789474,0.543060539514829,0.562868421052632,0.357724530907674,0.64778947368421,0.420552393427446,0.639118421052632,0.386283150498447,0.562763157894737,0.357393636221015,0.595486842105263,0.385076784360563,0.562828947368421,0.357656457070555,0.595644736842105,0.385492318111858
2,0.732105263157895,0.542434551765134,0.591921052631579,0.403037721834086,0.652171052631579,0.416306020160551,0.652447368421053,0.415299495279614,0.591921052631579,0.403037721834086,0.606960526315789,0.387256528110449,0.591921052631579,0.403037721834086,0.606960526315789,0.387256528110449
3,0.731986842105263,0.5423826798611,0.577578947368421,0.379671692400393,0.648157894736842,0.417967739959079,0.636263157894737,0.393889428426853,0.577578947368421,0.379671692400393,0.578894736842105,0.376746674821615,0.577578947368421,0.379671692400393,0.578894736842105,0.376746674821615
4,0.731197368421053,0.541534390184991,0.600355263157895,0.418697277188501,0.667342105263158,0.428509034917189,0.630578947368421,0.393846543037881,0.600355263157895,0.418697277188501,0.599973684210526,0.415722130894686,0.600355263157895,0.418697277188501,0.599973684210526,0.415722130894686
