project,dataset,model_name,volume_id,samples,sncc,ged,iou_spleen,iou_liver,iou_mean,dice_spleen,dice_liver,dice_mean,surface_distance_prtogt_spleen,surface_distance_prtogt_liver,surface_distance_prtogt_mean,surface_distance_gttopr_spleen,surface_distance_gttopr_liver,surface_distance_gttopr_mean,surface_distance_avg_spleen,surface_distance_avg_liver,surface_distance_avg_mean
2,0,MC_dropout_quicknat_KORA_v2,KORA2453470,10,0.49440196437865014,0.14542024163056166,0.7508116632138772,0.8295763405441998,0.7901940018790385,0.9456867575645447,0.9192730188369751,0.9324798583984375,0.9192191586641247,0.7956139973473524,0.8574165780057386,0.9682509747502727,0.8553657609437673,0.9118083678470199,0.9437350667071986,0.8254898791455598,0.8846124729263793
2,0,MC_dropout_quicknat_KORA_v2,KORA2459477,10,0.34157776199238865,0.13469918420457355,0.8606001936108422,0.8986187020158393,0.8796094478133407,0.9197820425033569,0.9574119448661804,0.9385969638824463,0.9386531310672809,0.9568984623259801,0.9477757966966305,0.8973627921524112,0.9371018014595563,0.9172322968059838,0.918007961609846,0.9470001318927682,0.932504046751307
2,0,MC_dropout_quicknat_KORA_v2,KORA2453306,10,0.44424940032561505,0.10644694795319914,0.910263515896609,0.9158773861967695,0.9130704510466893,0.9499523043632507,0.9545599818229675,0.9522561430931091,0.9925333287926293,0.9438329344408416,0.9681831316167355,0.987805990194122,0.8929306808808518,0.9403683355374869,0.9901696594933757,0.9183818076608468,0.9542757335771112
2,0,MC_dropout_quicknat_KORA_v2,KORA2461409,10,0.615374628746358,0.14237247085071192,0.7817730439657243,0.8492285782103014,0.8155008110880129,0.9198060035705566,0.9431166648864746,0.9314613342285156,0.9732191129131811,0.8705308773545344,0.9218749951338577,0.9686132180404865,0.8654442336136462,0.9170287258270664,0.9709161654768338,0.8679875554840903,0.919451860480462
2,0,MC_dropout_quicknat_KORA_v2,KORA2460779,10,0.33775792004255467,0.20257045949440688,0.7382864792503346,0.853397341211226,0.7958419102307803,0.8850958347320557,0.9181280136108398,0.9016119241714478,0.7929226538922585,0.7671136869541798,0.7800181704232192,0.8921591849979712,0.775539144785853,0.8338491648919121,0.8425409194451148,0.7713264158700164,0.8069336676575656
2,0,MC_dropout_quicknat_KORA_v2,KORA2460309,10,0.44043977342444274,0.18921606047180284,0.6090610906109061,0.8926360971123076,0.7508485938616069,0.8585430383682251,0.9490436911582947,0.9037933349609375,0.9383092145260387,0.9172965895353983,0.9278029020307185,0.9488672999491806,0.9201905495958489,0.9345289247725148,0.9435882572376096,0.9187435695656236,0.9311659134016166
2,0,MC_dropout_quicknat_KORA_v2,KORA2456340,10,0.6628678719762341,0.15339741095175558,0.8042879516120321,0.8585316534453259,0.831409802528679,0.9136254191398621,0.9433764815330505,0.9285009503364563,0.8924954463657581,0.8554289587625229,0.8739622025641405,0.9324446546056446,0.9006387352318143,0.9165416949187295,0.9124700504857013,0.8780338469971686,0.895251948741435
2,0,MC_dropout_quicknat_KORA_v2,KORA2461206,10,0.24584190678902126,0.29672975316794203,0.8620089237131353,0.8376730532057184,0.8498409884594269,0.8282077312469482,0.8904972672462463,0.8593524694442749,0.701017859787846,0.609567993791796,0.6552929267898211,0.7791405460515246,0.7255779706328395,0.7523592583421821,0.7400792029196853,0.6675729822123178,0.7038260925660016
2,0,MC_dropout_quicknat_KORA_v2,KORA2460824,10,0.39936033793869424,0.1160011114583373,0.8826820896224197,0.9061888811456061,0.8944354853840129,0.9338393211364746,0.961758017539978,0.9477986693382263,0.9625360982077904,0.9468072407640324,0.9546716694859114,0.9808351634259136,0.9544336134140208,0.9676343884199672,0.971685630816852,0.9506204270890266,0.9611530289529393
2,0,MC_dropout_quicknat_KORA_v2,KORA2461956,10,0.20934919218008888,0.17599048054269706,0.8553627282817072,0.9080546590674998,0.8817086936746035,0.9075753688812256,0.9324296712875366,0.9200025200843811,0.9515606861510482,0.847179989032037,0.8993703375915425,0.9202390525881599,0.7911255185338,0.8556822855609799,0.935899869369604,0.8191527537829184,0.8775263115762612
2,0,MC_dropout_quicknat_KORA_v2,KORA2459908,10,0.028065897798206438,0.11346491553138094,0.9037560279834272,0.8987638967182533,0.9012599623508403,0.9482666254043579,0.9490398168563843,0.9486532211303711,0.9959286019602259,0.8914377888975401,0.943683195428883,0.9939803277297488,0.8829072432853236,0.9384437855075362,0.9949544648449873,0.8871725160914319,0.9410634904682096
2,0,MC_dropout_quicknat_KORA_v2,KORA2452924,10,0.5242499152790715,0.11210780695837319,0.8802419559802775,0.8995641868644392,0.8899030714223584,0.9366523027420044,0.9584216475486755,0.9475369453430176,0.9801616395395876,0.9352542689892247,0.9577079542644061,0.9707629415886689,0.9431246799974264,0.9569438107930477,0.9754622905641283,0.9391894744933256,0.9573258825287269
2,0,MC_dropout_quicknat_KORA_v2,KORA2459947,10,0.47679158028501784,0.11261692225816328,0.892370033603479,0.8810144852827465,0.8866922594431128,0.9463124871253967,0.9505104422569275,0.9484114646911621,0.9986628451231897,0.9600633279300689,0.9793630865266293,0.9910259218772244,0.8839703836376972,0.9374981527574608,0.994844383500207,0.922016855783883,0.958430619642045
2,0,MC_dropout_quicknat_KORA_v2,KORA2453464,10,0.6998710572280539,0.16090780226880325,0.820219164538189,0.8796706199559127,0.8499448922470508,0.901129424571991,0.9490732550621033,0.9251013398170471,0.9630997627569688,0.9149465297190253,0.9390231462379971,0.9044047631162634,0.9075835774382909,0.9059941702772771,0.9337522629366162,0.9112650535786582,0.9225086582576372
2,0,MC_dropout_quicknat_KORA_v2,KORA2460216,10,0.5467465758553341,0.1698041936960336,0.8079609804488902,0.8680473790797344,0.8380041797643123,0.8994351625442505,0.9389580488204956,0.919196605682373,0.8677953121264581,0.8576688151440665,0.8627320636352622,0.9126047445534397,0.8719165996012055,0.8922606720773225,0.8902000283399489,0.864792707372636,0.8774963678562924
2,0,MC_dropout_quicknat_KORA_v2,KORA2461493,10,0.3417250364801506,0.1761745988847332,0.9106333287539498,0.9150346954510409,0.9128340121024954,0.9047250747680664,0.9384784698486328,0.9216017723083496,0.8969077573377819,0.8669376870236494,0.8819227221807157,0.9075386223049945,0.8604172502525919,0.8839779362787932,0.9022231898213882,0.8636774686381206,0.8829503292297545
