project,dataset,model_name,volume_id,samples,sncc,ged,iou_spleen,iou_liver,iou_mean,dice_spleen,dice_liver,dice_mean,surface_distance_prtogt_spleen,surface_distance_prtogt_liver,surface_distance_prtogt_mean,surface_distance_gttopr_spleen,surface_distance_gttopr_liver,surface_distance_gttopr_mean,surface_distance_avg_spleen,surface_distance_avg_liver,surface_distance_avg_mean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,full_bayesian_KORA_v4,0,10,0.4163296681185588,0.15566502004968794,0.8475003356031277,0.8774661208488851,0.8624832282260064,0.9135894775390625,0.939180850982666,0.926385223865509,0.938727453231659,0.8699246045061713,0.9043260288689152,0.939591957046636,0.8631030407241705,0.9013474988854033,0.9391597051391476,0.8665138226151711,0.9028367638771593
