,dataset,model_name,volume_id,samples,sncc,ged,iou_spleen,iou_liver,iou_mean,dice_spleen,dice_liver,dice_mean,surface_distance_prtogt_spleen,surface_distance_prtogt_liver,surface_distance_prtogt_mean,surface_distance_gttopr_spleen,surface_distance_gttopr_liver,surface_distance_gttopr_mean,surface_distance_avg_spleen,surface_distance_avg_liver,surface_distance_avg_mean,target_scan_file
2324,2,MC_dropout_quicknat_UKB_v2,1517769_20201_2_0,10,,,0.7807451368282229,0.8083236591595078,0.7945343979938653,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2325,2,MC_dropout_quicknat_UKB_v2,1518583_20201_2_0,10,,,0.84375,0.7948351428901759,0.8192925714450879,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2326,2,MC_dropout_quicknat_UKB_v2,1519281_20201_2_0,10,,,0.7799884102762218,0.8439253085430357,0.8119568594096287,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2327,2,MC_dropout_quicknat_UKB_v2,1519485_20201_2_0,10,,,0.5641025641025641,0.7883023156279056,0.6762024398652349,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2328,2,MC_dropout_quicknat_UKB_v2,1520037_20201_2_0,10,,,0.7212212212212212,0.8422063287646031,0.7817137749929122,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2329,2,MC_dropout_quicknat_UKB_v2,1520051_20201_2_0,10,,,0.8349757317252537,0.850403681060009,0.8426897063926313,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2330,2,MC_dropout_quicknat_UKB_v2,1520065_20201_2_0,10,,,0.8472348141432456,0.8440035866397668,0.8456192003915062,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2331,2,MC_dropout_quicknat_UKB_v2,1520491_20201_2_0,10,,,0.7553695955369596,0.8248509206876214,0.7901102581122905,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2332,2,MC_dropout_quicknat_UKB_v2,1520597_20201_2_0,10,,,0.7882253792439201,0.8111525773882909,0.7996889783161055,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2333,2,MC_dropout_quicknat_UKB_v2,1520668_20201_2_0,10,,,0.8468106066825384,0.8242030863947507,0.8355068465386446,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2334,2,MC_dropout_quicknat_UKB_v2,1520694_20201_2_0,10,,,0.8509343028663228,0.858194194479588,0.8545642486729554,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2335,2,MC_dropout_quicknat_UKB_v2,1520862_20201_2_0,10,,,0.8618716796076829,0.855779073390004,0.8588253764988434,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2336,2,MC_dropout_quicknat_UKB_v2,1520990_20201_2_0,10,,,0.8007191109174112,0.8455915185690774,0.8231553147432443,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2337,2,MC_dropout_quicknat_UKB_v2,1521313_20201_2_0,10,,,0.3121137927014108,0.3391851550308705,0.3256494738661406,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2338,2,MC_dropout_quicknat_UKB_v2,1521313_20201_2_0,10,,,0.6039411263836516,0.6352184530573757,0.6195797897205136,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2339,2,MC_dropout_quicknat_UKB_v2,1521338_20201_2_0,10,,,0.602081362346263,0.7380897082305125,0.6700855352883877,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2340,2,MC_dropout_quicknat_UKB_v2,1521708_20201_2_0,10,,,0.7971712938711367,0.8627610423211975,0.8299661680961672,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2341,2,MC_dropout_quicknat_UKB_v2,1521934_20201_2_0,10,,,0.8610409709212349,0.7653955110045761,0.8132182409629055,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2342,2,MC_dropout_quicknat_UKB_v2,1522379_20201_2_0,10,,,0.5567445513449834,0.8079435941839936,0.6823440727644885,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2343,2,MC_dropout_quicknat_UKB_v2,1522382_20201_2_0,10,,,0.6730483381889529,0.8267727335070635,0.7499105358480083,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2344,2,MC_dropout_quicknat_UKB_v2,1522453_20201_2_0,10,,,0.7546624259071852,0.8431346509072909,0.798898538407238,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2345,2,MC_dropout_quicknat_UKB_v2,1522941_20201_2_0,10,,,0.7008437590922316,0.4974210109637022,0.5991323850279671,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2346,2,MC_dropout_quicknat_UKB_v2,1522941_20201_2_0,10,,,0.5946778095447548,0.6895273200346921,0.6421025647897234,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2347,2,MC_dropout_quicknat_UKB_v2,1523094_20201_2_0,10,,,0.4482982405537929,0.8421086783218079,0.6452034594378004,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2348,2,MC_dropout_quicknat_UKB_v2,1523180_20201_2_0,10,,,0.484348641049672,0.3798356659852178,0.4320921535174449,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2349,2,MC_dropout_quicknat_UKB_v2,1523180_20201_2_0,10,,,0.8956844812803658,0.8468659641847619,0.8712752227325639,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2350,2,MC_dropout_quicknat_UKB_v2,1523295_20201_2_0,10,,,0.7917440113144171,0.8721388710429185,0.8319414411786679,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2351,2,MC_dropout_quicknat_UKB_v2,1523295_20201_2_0,10,,,0.6769630484988453,0.6045597172022084,0.6407613828505268,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2352,2,MC_dropout_quicknat_UKB_v2,1523510_20201_2_0,10,,,0.830074173971679,0.8537368298428641,0.8419055019072716,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2353,2,MC_dropout_quicknat_UKB_v2,1523792_20201_2_0,10,,,0.8664299371756351,0.8284538552950766,0.8474418962353558,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2354,2,MC_dropout_quicknat_UKB_v2,1523946_20201_2_0,10,,,0.7978601012425218,0.8413642810197516,0.8196121911311367,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2355,2,MC_dropout_quicknat_UKB_v2,1525072_20201_2_0,10,,,0.6946226899383984,0.8190919132608571,0.7568573015996276,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2356,2,MC_dropout_quicknat_UKB_v2,1525207_20201_2_0,10,,,0.7095319545949308,0.8493385444278687,0.7794352495113998,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2357,2,MC_dropout_quicknat_UKB_v2,1525340_20201_2_0,10,,,0.8771816418875242,0.8065158145899063,0.8418487282387153,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2358,2,MC_dropout_quicknat_UKB_v2,1525340_20201_2_0,10,,,0.7353951890034365,0.6786157024793389,0.7070054457413877,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2359,2,MC_dropout_quicknat_UKB_v2,1525916_20201_2_0,10,,,0.7985475452000907,0.8602878499770507,0.8294176975885708,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2360,2,MC_dropout_quicknat_UKB_v2,1526272_20201_2_0,10,,,0.6076610562971562,0.6835935021257694,0.6456272792114628,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2361,2,MC_dropout_quicknat_UKB_v2,1526272_20201_2_0,10,,,0.6284669308137762,0.7498414654032214,0.6891541981084988,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2362,2,MC_dropout_quicknat_UKB_v2,1526386_20201_2_0,10,,,0.6349538247081373,0.7943569251997931,0.7146553749539653,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2363,2,MC_dropout_quicknat_UKB_v2,1526564_20201_2_0,10,,,0.7033281904342076,0.8031878329609898,0.7532580116975987,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2364,2,MC_dropout_quicknat_UKB_v2,1526610_20201_2_0,10,,,0.6719537027113921,0.8809486752786524,0.7764511889950223,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2365,2,MC_dropout_quicknat_UKB_v2,1526854_20201_2_0,10,,,0.6683744760130415,0.7802129650068851,0.7242937205099633,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2366,2,MC_dropout_quicknat_UKB_v2,1526876_20201_2_0,10,,,0.8317223483619851,0.8850820093970093,0.8584021788794972,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2367,2,MC_dropout_quicknat_UKB_v2,1526933_20201_2_0,10,,,0.8071903179876602,0.7319956850053937,0.7695930014965269,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2368,2,MC_dropout_quicknat_UKB_v2,1526970_20201_2_0,10,,,0.6052929201538113,0.8275043222863332,0.7163986212200723,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2369,2,MC_dropout_quicknat_UKB_v2,1527041_20201_2_0,10,,,0.7959421641791045,0.8049723756906078,0.8004572699348561,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2370,2,MC_dropout_quicknat_UKB_v2,1527138_20201_2_0,10,,,0.6923379948788655,0.8661438762729402,0.7792409355759029,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2371,2,MC_dropout_quicknat_UKB_v2,1527231_20201_2_0,10,,,0.5602851323828921,0.7646567532726909,0.6624709428277915,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2372,2,MC_dropout_quicknat_UKB_v2,1527231_20201_2_0,10,,,0.6974897177705289,0.8717820812029003,0.7846358994867146,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2373,2,MC_dropout_quicknat_UKB_v2,1527442_20201_2_0,10,,,0.8160981968281555,0.7459180963509853,0.7810081465895704,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2374,2,MC_dropout_quicknat_UKB_v2,1527528_20201_2_0,10,,,0.7727641178059984,0.8275320234817916,0.8001480706438949,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2375,2,MC_dropout_quicknat_UKB_v2,1527589_20201_2_0,10,,,0.7217950510275409,0.8261693692860693,0.7739822101568051,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2376,2,MC_dropout_quicknat_UKB_v2,1527637_20201_2_0,10,,,0.7053481331987891,0.8613881598133567,0.7833681465060729,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2377,2,MC_dropout_quicknat_UKB_v2,1527637_20201_2_0,10,,,0.7249624436654982,0.8092644738063558,0.7671134587359271,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2378,2,MC_dropout_quicknat_UKB_v2,1527901_20201_2_0,10,,,0.548770816812054,0.5338587052612968,0.5413147610366753,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2379,2,MC_dropout_quicknat_UKB_v2,1527901_20201_2_0,10,,,0.7219359587780642,0.8123140424800068,0.7671250006290354,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2380,2,MC_dropout_quicknat_UKB_v2,1528141_20201_2_0,10,,,0.7913788997380329,0.8096988919303846,0.8005388958342088,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2381,2,MC_dropout_quicknat_UKB_v2,1528291_20201_2_0,10,,,0.6912719403702813,0.8796121327300802,0.7854420365501807,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2382,2,MC_dropout_quicknat_UKB_v2,1529850_20201_2_0,10,,,0.8374937175406266,0.8641055471670089,0.8507996323538178,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2383,2,MC_dropout_quicknat_UKB_v2,1529922_20201_2_0,10,,,0.7700266036062666,0.8713675994710645,0.8206971015386655,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2384,2,MC_dropout_quicknat_UKB_v2,1530286_20201_2_0,10,,,0.8656185663484933,0.8435076319621225,0.8545630991553079,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2385,2,MC_dropout_quicknat_UKB_v2,1531172_20201_2_0,10,,,0.826943202359433,0.8492350354929309,0.838089118926182,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2386,2,MC_dropout_quicknat_UKB_v2,1531285_20201_2_0,10,,,0.7452188695282618,0.7473709391895125,0.7462949043588871,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2387,2,MC_dropout_quicknat_UKB_v2,1532028_20201_2_0,10,,,0.7737360668789809,0.7861999650410767,0.7799680159600288,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2388,2,MC_dropout_quicknat_UKB_v2,1532105_20201_2_0,10,,,0.8728441209259623,0.8214993831512161,0.8471717520385892,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2389,2,MC_dropout_quicknat_UKB_v2,1532353_20201_2_0,10,,,0.7857259114583334,0.8387972095261006,0.8122615604922171,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2390,2,MC_dropout_quicknat_UKB_v2,1532394_20201_2_0,10,,,0.5453755970473295,0.8208481677928746,0.6831118824201021,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2391,2,MC_dropout_quicknat_UKB_v2,1532709_20201_2_0,10,,,0.5606336744707696,0.7255818922030599,0.6431077833369148,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2392,2,MC_dropout_quicknat_UKB_v2,1532965_20201_2_0,10,,,0.7672775320273453,0.8866908217240511,0.8269841768756983,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2393,2,MC_dropout_quicknat_UKB_v2,1533096_20201_2_0,10,,,0.8151062794093785,0.8563245823389022,0.8357154308741404,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2394,2,MC_dropout_quicknat_UKB_v2,1533381_20201_2_0,10,,,0.6765493306891422,0.8209061511341482,0.7487277409116453,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2395,2,MC_dropout_quicknat_UKB_v2,1533759_20201_2_0,10,,,0.801793473236572,0.7969310035842294,0.7993622384104007,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2396,2,MC_dropout_quicknat_UKB_v2,1533827_20201_2_0,10,,,0.8174085209356897,0.84763598636431,0.8325222536499999,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2397,2,MC_dropout_quicknat_UKB_v2,1534437_20201_2_0,10,,,0.7105760151085929,0.7939348938997225,0.7522554545041578,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2398,2,MC_dropout_quicknat_UKB_v2,1534746_20201_2_0,10,,,0.3103170770964108,0.5570006983240223,0.43365888771021655,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2399,2,MC_dropout_quicknat_UKB_v2,1534746_20201_2_0,10,,,0.8117374842238115,0.8881187622247856,0.8499281232242986,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2400,2,MC_dropout_quicknat_UKB_v2,1534775_20201_2_0,10,,,0.7868190988567586,0.7825279911534132,0.7846735450050859,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2401,2,MC_dropout_quicknat_UKB_v2,1534860_20201_2_0,10,,,0.8409683426443203,0.7802929695359975,0.8106306560901588,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2402,2,MC_dropout_quicknat_UKB_v2,1535000_20201_2_0,10,,,0.7485534591194969,0.8612245394001264,0.8048889992598116,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2403,2,MC_dropout_quicknat_UKB_v2,1535484_20201_2_0,10,,,0.3574412221028763,0.4135489871847871,0.3854951046438317,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2404,2,MC_dropout_quicknat_UKB_v2,1535484_20201_2_0,10,,,0.8017130963816843,0.8231849629073935,0.8124490296445389,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2405,2,MC_dropout_quicknat_UKB_v2,1535516_20201_2_0,10,,,0.7183806146572104,0.796277145811789,0.7573288802344997,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2406,2,MC_dropout_quicknat_UKB_v2,1535748_20201_2_0,10,,,0.8651019440493125,0.8347259574590482,0.8499139507541804,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2407,2,MC_dropout_quicknat_UKB_v2,1536076_20201_2_0,10,,,0.522162313563476,0.7810181323264697,0.6515902229449728,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2408,2,MC_dropout_quicknat_UKB_v2,1536093_20201_2_0,10,,,0.8941272099166836,0.7922017786372858,0.8431644942769848,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2409,2,MC_dropout_quicknat_UKB_v2,1536398_20201_2_0,10,,,0.8178636245786881,0.821907590108792,0.81988560734374,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2410,2,MC_dropout_quicknat_UKB_v2,1536406_20201_2_0,10,,,0.7115573404730031,0.6120606222844552,0.6618089813787291,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2411,2,MC_dropout_quicknat_UKB_v2,1536533_20201_2_0,10,,,0.7915805394504664,0.7780536284677912,0.7848170839591289,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2412,2,MC_dropout_quicknat_UKB_v2,1536566_20201_2_0,10,,,0.5301396299239414,0.7596157975350348,0.6448777137294881,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2413,2,MC_dropout_quicknat_UKB_v2,1537524_20201_2_0,10,,,0.7747644683714671,0.7764318454897423,0.7755981569306047,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2414,2,MC_dropout_quicknat_UKB_v2,1537640_20201_2_0,10,,,0.6070607896386045,0.6875395662633169,0.6473001779509607,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2415,2,MC_dropout_quicknat_UKB_v2,1537640_20201_2_0,10,,,0.6933822658932165,0.8318944575251336,0.7626383617091751,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2416,2,MC_dropout_quicknat_UKB_v2,1537928_20201_2_0,10,,,0.7742425596568058,0.8448619809788912,0.8095522703178485,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2417,2,MC_dropout_quicknat_UKB_v2,1538462_20201_2_0,10,,,0.7806469920544835,0.8144886842253046,0.7975678381398941,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2418,2,MC_dropout_quicknat_UKB_v2,1538540_20201_2_0,10,,,0.7475996408095601,0.8490484801515543,0.7983240604805572,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2419,2,MC_dropout_quicknat_UKB_v2,1538540_20201_2_0,10,,,0.3451508936419572,0.4351628591278761,0.3901568763849167,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2420,2,MC_dropout_quicknat_UKB_v2,1538772_20201_2_0,10,,,0.7261928331023559,0.7832578502415459,0.7547253416719509,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2421,2,MC_dropout_quicknat_UKB_v2,1538891_20201_2_0,10,,,0.55464605123541,0.5736202855316429,0.5641331683835265,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2422,2,MC_dropout_quicknat_UKB_v2,1538891_20201_2_0,10,,,0.8015699395187235,0.7841534979671133,0.7928617187429183,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2423,2,MC_dropout_quicknat_UKB_v2,1538929_20201_2_0,10,,,0.7666886979510905,0.7939557928222755,0.7803222453866829,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2424,2,MC_dropout_quicknat_UKB_v2,1538996_20201_2_0,10,,,0.8394018205461639,0.8867814832111779,0.8630916518786709,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2425,2,MC_dropout_quicknat_UKB_v2,1539030_20201_2_0,10,,,0.8590968302214503,0.8096767041395337,0.8343867671804921,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2426,2,MC_dropout_quicknat_UKB_v2,1539273_20201_2_0,10,,,0.6001581444385873,0.7624401494071344,0.6812991469228609,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2427,2,MC_dropout_quicknat_UKB_v2,1539288_20201_2_0,10,,,0.8157003012048193,0.8683468167865886,0.8420235589957039,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2428,2,MC_dropout_quicknat_UKB_v2,1540242_20201_2_0,10,,,0.7471350540858949,0.8390690702135498,0.7931020621497223,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2429,2,MC_dropout_quicknat_UKB_v2,1540299_20201_2_0,10,,,0.7539015606242497,0.752939192607332,0.7534203766157909,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2430,2,MC_dropout_quicknat_UKB_v2,1540541_20201_2_0,10,,,0.735304347826087,0.6534822572308245,0.6943933025284558,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2431,2,MC_dropout_quicknat_UKB_v2,1540541_20201_2_0,10,,,0.8120921412237158,0.8581446277140994,0.8351183844689076,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2432,2,MC_dropout_quicknat_UKB_v2,1540745_20201_2_0,10,,,0.7730213500107829,0.8468990321618667,0.8099601910863248,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2433,2,MC_dropout_quicknat_UKB_v2,1540904_20201_2_0,10,,,0.7504913346435591,0.8257141081674504,0.7881027214055047,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2434,2,MC_dropout_quicknat_UKB_v2,1541045_20201_2_0,10,,,0.8255145752794901,0.8466238998916629,0.8360692375855765,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2435,2,MC_dropout_quicknat_UKB_v2,1541058_20201_2_0,10,,,0.6126506024096385,0.8633663366336634,0.7380084695216509,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2436,2,MC_dropout_quicknat_UKB_v2,1541058_20201_2_0,10,,,0.35411239300334946,0.6312186216339571,0.4926655073186533,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2437,2,MC_dropout_quicknat_UKB_v2,1541244_20201_2_0,10,,,0.7234988077173207,0.8045048094553046,0.7640018085863126,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2438,2,MC_dropout_quicknat_UKB_v2,1541451_20201_2_0,10,,,0.8207987346777382,0.8834595488240627,0.8521291417509005,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2439,2,MC_dropout_quicknat_UKB_v2,1542040_20201_2_0,10,,,0.8259780036196576,0.8462422966111549,0.8361101501154062,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2440,2,MC_dropout_quicknat_UKB_v2,1542136_20201_2_0,10,,,0.8274159103043246,0.8190221929504745,0.8232190516273996,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2441,2,MC_dropout_quicknat_UKB_v2,1542344_20201_2_0,10,,,0.8042281044590514,0.7974723445334279,0.8008502244962397,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2442,2,MC_dropout_quicknat_UKB_v2,1542425_20201_2_0,10,,,0.543752128021791,0.5776024150623627,0.5606772715420768,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
2443,2,MC_dropout_quicknat_UKB_v2,1542425_20201_2_0,10,,,0.7166558651976669,0.8553669793062378,0.7860114222519524,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2444,2,MC_dropout_quicknat_UKB_v2,1542631_20201_2_0,10,,,0.7269566944775526,0.8417319705291906,0.7843443325033717,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
2445,2,MC_dropout_quicknat_UKB_v2,1543019_20201_2_0,10,,,0.8178669360658104,0.7308885280779351,0.7743777320718728,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2446,2,MC_dropout_quicknat_UKB_v2,1543343_20201_2_0,10,,,0.8181707317073171,0.8077491462278795,0.8129599389675983,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2447,2,MC_dropout_quicknat_UKB_v2,1543406_20201_2_0,10,,,0.5733231495625608,0.7288313314292422,0.6510772404959015,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2448,2,MC_dropout_quicknat_UKB_v2,1543680_20201_2_0,10,,,0.5298032132331971,0.7711783805057231,0.65049079686946,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
2449,2,MC_dropout_quicknat_UKB_v2,1543778_20201_2_0,10,,,0.8580448354143019,0.8337632204363448,0.8459040279253234,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
